"regiao";"estado";"data";"novos.casos";"casos.acumulados";"obitos.novos";"obitos.acumulados"
"Sul";"PR";"18/04/2020";71;945;4;46
"Sul";"PR";"19/04/2020";42;987;2;48
"Sul";"PR";"20/04/2020";20;1007;3;51
"Sul";"PR";"21/04/2020";17;1024;0;51
"Sul";"PR";"22/04/2020";39;1063;6;57
"Sul";"PR";"23/04/2020";19;1082;3;60
"Sul";"PR";"24/04/2020";37;1119;4;64
"Sul";"PR";"25/04/2020";21;1140;5;69
"Sul";"PR";"26/04/2020";16;1156;3;72
"Sul";"PR";"27/04/2020";30;1186;3;75
"Sul";"PR";"28/04/2020";85;1271;2;77
"Sul";"PR";"29/04/2020";77;1348;5;82
"Sul";"PR";"30/04/2020";59;1407;1;83
"Sul";"PR";"01/05/2020";40;1447;6;89
"Sul";"PR";"02/05/2020";45;1492;1;90
"Sul";"PR";"03/05/2020";22;1514;3;93
"Sul";"PR";"04/05/2020";48;1562;1;94
"Sul";"PR";"05/05/2020";26;1588;5;99
"Sul";"PR";"06/05/2020";39;1627;2;101
"Sul";"PR";"07/05/2020";29;1656;3;104
"Sul";"PR";"08/05/2020";55;1711;2;106
"Sul";"PR";"09/05/2020";74;1785;1;107
"Sul";"PR";"10/05/2020";50;1835;2;109
"Sul";"PR";"11/05/2020";14;1849;2;111
"Sul";"PR";"12/05/2020";57;1906;2;113
"Sul";"PR";"13/05/2020";90;1996;4;117
"Sul";"PR";"14/05/2020";67;2063;2;119
"Sul";"PR";"15/05/2020";76;2139;1;120
"Sul";"PR";"16/05/2020";103;2242;3;123
"Sul";"PR";"17/05/2020";44;2286;1;124
"Sul";"PR";"18/05/2020";74;2360;3;127
"Sul";"PR";"19/05/2020";121;2481;2;129
"Sul";"PR";"20/05/2020";135;2616;8;137
"Sul";"PR";"21/05/2020";194;2810;4;141
"Sul";"PR";"22/05/2020";129;2939;5;146
"Sul";"PR";"23/05/2020";160;3099;4;150
"Sul";"PR";"24/05/2020";113;3212;3;153
"Sul";"PR";"25/05/2020";119;3331;3;156
"Sul";"PR";"26/05/2020";181;3512;3;159
"Sul";"PR";"27/05/2020";200;3712;3;162
"Sul";"PR";"28/05/2020";272;3984;7;169
"Sul";"PR";"29/05/2020";252;4236;4;173
"Sul";"PR";"30/05/2020";237;4473;8;181
"Sul";"PR";"31/05/2020";214;4687;1;182
"Sul";"PR";"01/06/2020";148;4835;8;190
"Sul";"PR";"02/06/2020";328;5163;9;199
"Sul";"PR";"03/06/2020";331;5494;6;205
"Sul";"PR";"04/06/2020";326;5820;10;215
"Sul";"SC";"25/02/2020";0;0;0;0
"Sul";"SC";"26/02/2020";0;0;0;0
"Sul";"SC";"27/02/2020";0;0;0;0
"Sul";"SC";"28/02/2020";0;0;0;0
"Sul";"SC";"29/02/2020";0;0;0;0
"Sul";"SC";"01/03/2020";0;0;0;0
"Sul";"SC";"02/03/2020";0;0;0;0
"Sul";"SC";"03/03/2020";0;0;0;0
"Sul";"SC";"04/03/2020";0;0;0;0
"Sul";"SC";"05/03/2020";0;0;0;0
"Sul";"SC";"06/03/2020";0;0;0;0
"Sul";"SC";"07/03/2020";0;0;0;0
"Sul";"SC";"08/03/2020";0;0;0;0
"Sul";"SC";"09/03/2020";0;0;0;0
"Sul";"SC";"10/03/2020";0;0;0;0
"Sul";"SC";"11/03/2020";0;0;0;0
"Sul";"SC";"12/03/2020";0;0;0;0
"Sul";"SC";"13/03/2020";2;2;0;0
"Sul";"SC";"14/03/2020";2;4;0;0
"Sul";"SC";"15/03/2020";2;6;0;0
"Sul";"SC";"16/03/2020";1;7;0;0
"Sul";"SC";"17/03/2020";0;7;0;0
"Sul";"SC";"18/03/2020";3;10;0;0
"Sul";"SC";"19/03/2020";10;20;0;0
"Sul";"SC";"20/03/2020";1;21;0;0
"Sul";"SC";"21/03/2020";30;51;0;0
"Sul";"SC";"22/03/2020";6;57;0;0
"Sul";"SC";"23/03/2020";11;68;0;0
"Sul";"SC";"24/03/2020";39;107;0;0
"Sul";"SC";"25/03/2020";2;109;0;0
"Sul";"SC";"26/03/2020";13;122;1;1
"Sul";"SC";"27/03/2020";27;149;0;1
"Sul";"SC";"28/03/2020";35;184;0;1
"Sul";"SC";"29/03/2020";10;194;0;1
"Sul";"SC";"30/03/2020";3;197;0;1
"Sul";"SC";"31/03/2020";22;219;1;2
"Sul";"SC";"01/04/2020";16;235;0;2
"Sul";"SC";"02/04/2020";12;247;0;2
"Sul";"SC";"03/04/2020";34;281;3;5
"Sul";"SC";"04/04/2020";53;334;0;5
"Sul";"SC";"05/04/2020";23;357;5;10
"Sul";"SC";"06/04/2020";22;379;0;10
"Sul";"SC";"07/04/2020";38;417;1;11
"Sul";"SC";"08/04/2020";40;457;4;15
"Sul";"SC";"09/04/2020";44;501;2;17
"Sul";"SC";"10/04/2020";192;693;1;18
"Sul";"SC";"11/04/2020";39;732;3;21
"Sul";"SC";"12/04/2020";36;768;3;24
"Sul";"SC";"13/04/2020";9;777;0;24
"Sul";"SC";"14/04/2020";49;826;2;26
"Sul";"SC";"15/04/2020";27;853;2;28
"Sul";"SC";"16/04/2020";31;884;1;29
"Sul";"SC";"17/04/2020";42;926;1;30
"Sul";"SC";"18/04/2020";36;962;1;31
"Sul";"SC";"19/04/2020";13;975;1;32
"Sul";"SC";"20/04/2020";50;1025;3;35
"Sul";"SC";"21/04/2020";38;1063;0;35
"Sul";"SC";"22/04/2020";28;1091;2;37
"Sul";"SC";"23/04/2020";24;1115;2;39
"Sul";"SC";"24/04/2020";55;1170;3;42
"Sul";"SC";"25/04/2020";39;1209;0;42
"Sul";"SC";"26/04/2020";26;1235;0;42
"Sul";"SC";"27/04/2020";102;1337;1;43
"Sul";"SC";"28/04/2020";139;1476;1;44
"Sul";"SC";"29/04/2020";519;1995;0;44
"Sul";"SC";"30/04/2020";90;2085;2;46
"Sul";"SC";"01/05/2020";19;2104;2;48
"Sul";"SC";"02/05/2020";242;2346;4;52
"Sul";"SC";"03/05/2020";0;2346;0;52
"Sul";"SC";"04/05/2020";173;2519;0;52
"Sul";"SC";"05/05/2020";104;2623;3;55
"Sul";"SC";"06/05/2020";294;2917;4;59
"Sul";"SC";"07/05/2020";165;3082;4;63
"Sul";"SC";"08/05/2020";123;3205;0;63
"Sul";"SC";"09/05/2020";167;3372;1;64
"Sul";"SC";"10/05/2020";57;3429;1;65
"Sul";"SC";"11/05/2020";100;3529;4;69
"Sul";"SC";"12/05/2020";204;3733;4;73
"Sul";"SC";"13/05/2020";95;3828;0;73
"Sul";"SC";"14/05/2020";504;4332;5;78
"Sul";"SC";"15/05/2020";230;4562;1;79
"Sul";"SC";"16/05/2020";116;4678;2;81
"Sul";"SC";"17/05/2020";98;4776;2;83
"Sul";"SC";"18/05/2020";399;5175;2;85
"Sul";"SC";"19/05/2020";238;5413;6;91
"Sul";"SC";"20/05/2020";86;5499;3;94
"Sul";"SC";"21/05/2020";111;5610;4;98
"Sul";"SC";"22/05/2020";848;6458;2;100
"Sul";"SC";"23/05/2020";149;6607;3;103
"Sul";"SC";"24/05/2020";89;6696;2;105
"Sul";"SC";"25/05/2020";179;6875;4;109
"Sul";"SC";"26/05/2020";141;7016;12;121
"Sul";"SC";"27/05/2020";356;7372;5;126
"Sul";"SC";"28/05/2020";628;8000;5;131
"Sul";"SC";"29/05/2020";530;8530;3;134
"Sul";"SC";"30/05/2020";248;8778;2;136
"Sul";"SC";"31/05/2020";259;9037;7;143
"Sul";"SC";"01/06/2020";461;9498;3;146
"Sul";"SC";"02/06/2020";162;9660;2;148
"Sul";"SC";"03/06/2020";374;10034;4;152
"Sul";"SC";"04/06/2020";498;10532;4;156
"Sul";"RS";"25/02/2020";0;0;0;0
"Sul";"RS";"26/02/2020";0;0;0;0
"Sul";"RS";"27/02/2020";0;0;0;0
"Sul";"RS";"28/02/2020";0;0;0;0
"Sul";"RS";"29/02/2020";0;0;0;0
"Sul";"RS";"01/03/2020";0;0;0;0
"Sul";"RS";"02/03/2020";0;0;0;0
"Sul";"RS";"03/03/2020";0;0;0;0
"Sul";"RS";"04/03/2020";0;0;0;0
"Sul";"RS";"05/03/2020";0;0;0;0
"Sul";"RS";"06/03/2020";0;0;0;0
"Sul";"RS";"07/03/2020";0;0;0;0
"Sul";"RS";"08/03/2020";0;0;0;0
"Sul";"RS";"09/03/2020";0;0;0;0
"Sul";"RS";"10/03/2020";1;1;0;0
"Sul";"RS";"11/03/2020";1;2;0;0
"Sul";"RS";"12/03/2020";2;4;0;0
"Sul";"RS";"13/03/2020";0;4;0;0
"Sul";"RS";"14/03/2020";2;6;0;0
"Sul";"RS";"15/03/2020";0;6;0;0
"Sul";"RS";"16/03/2020";0;6;0;0
"Sul";"RS";"17/03/2020";4;10;0;0
"Sul";"RS";"18/03/2020";9;19;0;0
"Sul";"RS";"19/03/2020";9;28;0;0
"Sul";"RS";"20/03/2020";9;37;0;0
"Sul";"RS";"21/03/2020";23;60;0;0
"Sul";"RS";"22/03/2020";12;72;0;0
"Sul";"RS";"23/03/2020";14;86;0;0
"Sul";"RS";"24/03/2020";12;98;0;0
"Sul";"RS";"25/03/2020";25;123;1;1
"Sul";"RS";"26/03/2020";45;168;0;1
"Sul";"RS";"27/03/2020";27;195;1;2
"Sul";"RS";"28/03/2020";2;197;0;2
"Sul";"RS";"29/03/2020";29;226;0;2
"Sul";"RS";"30/03/2020";15;241;1;3
"Sul";"RS";"31/03/2020";33;274;1;4
"Sul";"RS";"01/04/2020";32;306;0;4
"Sul";"RS";"02/04/2020";28;334;1;5
"Sul";"RS";"03/04/2020";62;396;0;5
"Sul";"RS";"04/04/2020";14;410;1;6
"Sul";"RS";"05/04/2020";8;418;1;7
"Sul";"RS";"06/04/2020";63;481;0;7
"Sul";"RS";"07/04/2020";27;508;1;8
"Sul";"RS";"08/04/2020";47;555;1;9
"Sul";"RS";"09/04/2020";63;618;3;12
"Sul";"RS";"10/04/2020";18;636;2;14
"Sul";"RS";"11/04/2020";4;640;1;15
"Sul";"RS";"12/04/2020";13;653;1;16
"Sul";"RS";"13/04/2020";11;664;0;16
"Sul";"RS";"14/04/2020";36;700;2;18
"Sul";"RS";"15/04/2020";47;747;1;19
"Sul";"RS";"16/04/2020";33;780;0;19
"Sul";"RS";"17/04/2020";22;802;3;22
"Sul";"RS";"18/04/2020";29;831;2;24
"Sul";"RS";"19/04/2020";23;854;0;24
"Sul";"RS";"20/04/2020";35;889;3;27
"Sul";"RS";"21/04/2020";15;904;0;27
"Sul";"RS";"22/04/2020";19;923;0;27
"Sul";"RS";"23/04/2020";71;994;2;29
"Sul";"RS";"24/04/2020";67;1061;2;31
"Sul";"RS";"25/04/2020";35;1096;3;34
"Sul";"RS";"26/04/2020";70;1166;1;35
"Sul";"RS";"27/04/2020";62;1228;7;42
"Sul";"RS";"28/04/2020";58;1286;3;45
"Sul";"RS";"29/04/2020";82;1368;5;50
"Sul";"RS";"30/04/2020";98;1466;1;51
"Sul";"RS";"01/05/2020";63;1529;7;58
"Sul";"RS";"02/05/2020";90;1619;4;62
"Sul";"RS";"03/05/2020";47;1666;3;65
"Sul";"RS";"04/05/2020";45;1711;9;74
"Sul";"RS";"05/05/2020";104;1815;5;79
"Sul";"RS";"06/05/2020";235;2050;8;87
"Sul";"RS";"07/05/2020";79;2129;3;90
"Sul";"RS";"08/05/2020";318;2447;1;91
"Sul";"RS";"09/05/2020";46;2493;4;95
"Sul";"RS";"10/05/2020";49;2542;2;97
"Sul";"RS";"11/05/2020";34;2576;8;105
"Sul";"RS";"12/05/2020";341;2917;6;111
"Sul";"RS";"13/05/2020";0;2917;0;111
"Sul";"RS";"14/05/2020";80;2997;9;120
"Sul";"RS";"15/05/2020";600;3597;6;126
"Sul";"RS";"16/05/2020";98;3695;6;132
"Sul";"RS";"17/05/2020";40;3735;10;142
"Sul";"RS";"18/05/2020";0;3735;2;144
"Sul";"RS";"19/05/2020";15;3750;7;151
"Sul";"RS";"20/05/2020";1223;4973;10;161
"Sul";"RS";"21/05/2020";500;5473;5;166
"Sul";"RS";"22/05/2020";445;5918;6;172
"Sul";"RS";"23/05/2020";418;6336;4;176
"Sul";"RS";"24/05/2020";134;6470;4;180
"Sul";"RS";"25/05/2020";89;6559;17;197
"Sul";"RS";"26/05/2020";226;6785;6;203
"Sul";"RS";"27/05/2020";263;7048;6;209
"Sul";"RS";"28/05/2020";1186;8234;4;213
"Sul";"RS";"29/05/2020";0;8234;0;213
"Sul";"RS";"30/05/2020";1008;9242;5;218
"Sul";"RS";"31/05/2020";90;9332;6;224
"Sul";"RS";"01/06/2020";0;9332;8;232
"Sul";"RS";"02/06/2020";587;9919;13;245
"Sul";"RS";"03/06/2020";479;10398;13;258
"Sul";"RS";"04/06/2020";612;11010;7;265
"Centro-Oeste";"MS";"25/02/2020";0;0;0;0
"Centro-Oeste";"MS";"26/02/2020";0;0;0;0
"Centro-Oeste";"MS";"27/02/2020";0;0;0;0
"Centro-Oeste";"MS";"28/02/2020";0;0;0;0
"Centro-Oeste";"MS";"29/02/2020";0;0;0;0
"Centro-Oeste";"MS";"01/03/2020";0;0;0;0
"Centro-Oeste";"MS";"02/03/2020";0;0;0;0
"Centro-Oeste";"MS";"03/03/2020";0;0;0;0
"Centro-Oeste";"MS";"04/03/2020";0;0;0;0
"Centro-Oeste";"MS";"05/03/2020";0;0;0;0
"Centro-Oeste";"MS";"06/03/2020";0;0;0;0
"Centro-Oeste";"MS";"07/03/2020";0;0;0;0
"Centro-Oeste";"MS";"08/03/2020";0;0;0;0
"Centro-Oeste";"MS";"09/03/2020";0;0;0;0
"Centro-Oeste";"MS";"10/03/2020";0;0;0;0
"Centro-Oeste";"MS";"11/03/2020";0;0;0;0
"Centro-Oeste";"MS";"12/03/2020";0;0;0;0
"Centro-Oeste";"MS";"13/03/2020";0;0;0;0
"Centro-Oeste";"MS";"14/03/2020";0;0;0;0
"Centro-Oeste";"MS";"15/03/2020";0;0;0;0
"Centro-Oeste";"MS";"16/03/2020";2;2;0;0
"Centro-Oeste";"MS";"17/03/2020";2;4;0;0
"Centro-Oeste";"MS";"18/03/2020";3;7;0;0
"Centro-Oeste";"MS";"19/03/2020";0;7;0;0
"Centro-Oeste";"MS";"20/03/2020";2;9;0;0
"Centro-Oeste";"MS";"21/03/2020";7;16;0;0
"Centro-Oeste";"MS";"22/03/2020";5;21;0;0
"Centro-Oeste";"MS";"23/03/2020";0;21;0;0
"Centro-Oeste";"MS";"24/03/2020";2;23;0;0
"Centro-Oeste";"MS";"25/03/2020";1;24;0;0
"Centro-Oeste";"MS";"26/03/2020";1;25;0;0
"Centro-Oeste";"MS";"27/03/2020";3;28;0;0
"Centro-Oeste";"MS";"28/03/2020";3;31;0;0
"Centro-Oeste";"MS";"29/03/2020";5;36;0;0
"Centro-Oeste";"MS";"30/03/2020";8;44;0;0
"Centro-Oeste";"MS";"31/03/2020";4;48;1;1
"Centro-Oeste";"MS";"01/04/2020";3;51;0;1
"Centro-Oeste";"MS";"02/04/2020";2;53;0;1
"Centro-Oeste";"MS";"03/04/2020";7;60;0;1
"Centro-Oeste";"MS";"04/04/2020";2;62;0;1
"Centro-Oeste";"MS";"05/04/2020";3;65;0;1
"Centro-Oeste";"MS";"06/04/2020";1;66;0;1
"Centro-Oeste";"MS";"07/04/2020";14;80;1;2
"Centro-Oeste";"MS";"08/04/2020";5;85;0;2
"Centro-Oeste";"MS";"09/04/2020";4;89;0;2
"Centro-Oeste";"MS";"10/04/2020";8;97;0;2
"Centro-Oeste";"MS";"11/04/2020";3;100;0;2
"Centro-Oeste";"MS";"12/04/2020";1;101;0;2
"Centro-Oeste";"MS";"13/04/2020";12;113;2;4
"Centro-Oeste";"MS";"14/04/2020";2;115;0;4
"Centro-Oeste";"MS";"15/04/2020";6;121;0;4
"Centro-Oeste";"MS";"16/04/2020";10;131;1;5
"Centro-Oeste";"MS";"17/04/2020";12;143;0;5
"Centro-Oeste";"MS";"18/04/2020";18;161;0;5
"Centro-Oeste";"MS";"19/04/2020";7;168;0;5
"Centro-Oeste";"MS";"20/04/2020";3;171;0;5
"Centro-Oeste";"MS";"21/04/2020";2;173;1;6
"Centro-Oeste";"MS";"22/04/2020";2;175;0;6
"Centro-Oeste";"MS";"23/04/2020";11;186;1;7
"Centro-Oeste";"MS";"24/04/2020";27;213;0;7
"Centro-Oeste";"MS";"25/04/2020";4;217;0;7
"Centro-Oeste";"MS";"26/04/2020";17;234;0;7
"Centro-Oeste";"MS";"27/04/2020";4;238;2;9
"Centro-Oeste";"MS";"28/04/2020";2;240;0;9
"Centro-Oeste";"MS";"29/04/2020";9;249;0;9
"Centro-Oeste";"MS";"30/04/2020";6;255;0;9
"Centro-Oeste";"MS";"01/05/2020";6;261;0;9
"Centro-Oeste";"MS";"02/05/2020";5;266;0;9
"Centro-Oeste";"MS";"03/05/2020";6;272;1;10
"Centro-Oeste";"MS";"04/05/2020";2;274;0;10
"Centro-Oeste";"MS";"05/05/2020";9;283;0;10
"Centro-Oeste";"MS";"06/05/2020";5;288;0;10
"Centro-Oeste";"MS";"07/05/2020";23;311;0;10
"Centro-Oeste";"MS";"08/05/2020";15;326;1;11
"Centro-Oeste";"MS";"09/05/2020";20;346;0;11
"Centro-Oeste";"MS";"10/05/2020";16;362;0;11
"Centro-Oeste";"MS";"11/05/2020";23;385;0;11
"Centro-Oeste";"MS";"12/05/2020";20;405;1;12
"Centro-Oeste";"MS";"13/05/2020";25;430;1;13
"Centro-Oeste";"MS";"14/05/2020";22;452;1;14
"Centro-Oeste";"MS";"15/05/2020";27;479;0;14
"Centro-Oeste";"MS";"16/05/2020";29;508;1;15
"Centro-Oeste";"MS";"17/05/2020";62;570;0;15
"Centro-Oeste";"MS";"18/05/2020";43;613;1;16
"Centro-Oeste";"MS";"19/05/2020";29;642;0;16
"Centro-Oeste";"MS";"20/05/2020";51;693;1;17
"Centro-Oeste";"MS";"21/05/2020";53;746;0;17
"Centro-Oeste";"MS";"22/05/2020";59;805;0;17
"Centro-Oeste";"MS";"23/05/2020";53;858;0;17
"Centro-Oeste";"MS";"24/05/2020";66;924;0;17
"Centro-Oeste";"MS";"25/05/2020";99;1023;0;17
"Centro-Oeste";"MS";"26/05/2020";77;1100;0;17
"Centro-Oeste";"MS";"27/05/2020";86;1186;1;18
"Centro-Oeste";"MS";"28/05/2020";76;1262;0;18
"Centro-Oeste";"MS";"29/05/2020";94;1356;0;18
"Centro-Oeste";"MS";"30/05/2020";62;1418;1;19
"Centro-Oeste";"MS";"31/05/2020";71;1489;1;20
"Centro-Oeste";"MS";"01/06/2020";79;1568;0;20
"Centro-Oeste";"MS";"02/06/2020";78;1646;0;20
"Centro-Oeste";"MS";"03/06/2020";156;1802;0;20
"Centro-Oeste";"MS";"04/06/2020";123;1925;0;20
"Centro-Oeste";"MT";"25/02/2020";0;0;0;0
"Centro-Oeste";"MT";"26/02/2020";0;0;0;0
"Centro-Oeste";"MT";"27/02/2020";0;0;0;0
"Centro-Oeste";"MT";"28/02/2020";0;0;0;0
"Centro-Oeste";"MT";"29/02/2020";0;0;0;0
"Centro-Oeste";"MT";"01/03/2020";0;0;0;0
"Centro-Oeste";"MT";"02/03/2020";0;0;0;0
"Centro-Oeste";"MT";"03/03/2020";0;0;0;0
"Centro-Oeste";"MT";"04/03/2020";0;0;0;0
"Centro-Oeste";"MT";"05/03/2020";0;0;0;0
"Centro-Oeste";"MT";"06/03/2020";0;0;0;0
"Centro-Oeste";"MT";"07/03/2020";0;0;0;0
"Centro-Oeste";"MT";"08/03/2020";0;0;0;0
"Centro-Oeste";"MT";"09/03/2020";0;0;0;0
"Centro-Oeste";"MT";"10/03/2020";0;0;0;0
"Centro-Oeste";"MT";"11/03/2020";0;0;0;0
"Centro-Oeste";"MT";"12/03/2020";0;0;0;0
"Centro-Oeste";"MT";"13/03/2020";0;0;0;0
"Centro-Oeste";"MT";"14/03/2020";0;0;0;0
"Centro-Oeste";"MT";"15/03/2020";0;0;0;0
"Centro-Oeste";"MT";"16/03/2020";0;0;0;0
"Centro-Oeste";"MT";"17/03/2020";0;0;0;0
"Centro-Oeste";"MT";"18/03/2020";0;0;0;0
"Centro-Oeste";"MT";"19/03/2020";0;0;0;0
"Centro-Oeste";"MT";"20/03/2020";1;1;0;0
"Centro-Oeste";"MT";"21/03/2020";1;2;0;0
"Centro-Oeste";"MT";"22/03/2020";0;2;0;0
"Centro-Oeste";"MT";"23/03/2020";0;2;0;0
"Centro-Oeste";"MT";"24/03/2020";5;7;0;0
"Centro-Oeste";"MT";"25/03/2020";1;8;0;0
"Centro-Oeste";"MT";"26/03/2020";3;11;0;0
"Centro-Oeste";"MT";"27/03/2020";0;11;0;0
"Centro-Oeste";"MT";"28/03/2020";2;13;0;0
"Centro-Oeste";"MT";"29/03/2020";3;16;0;0
"Centro-Oeste";"MT";"30/03/2020";2;18;0;0
"Centro-Oeste";"MT";"31/03/2020";7;25;0;0
"Centro-Oeste";"MT";"01/04/2020";2;27;0;0
"Centro-Oeste";"MT";"02/04/2020";9;36;0;0
"Centro-Oeste";"MT";"03/04/2020";8;44;1;1
"Centro-Oeste";"MT";"04/04/2020";12;56;0;1
"Centro-Oeste";"MT";"05/04/2020";4;60;0;1
"Centro-Oeste";"MT";"06/04/2020";16;76;0;1
"Centro-Oeste";"MT";"07/04/2020";2;78;0;1
"Centro-Oeste";"MT";"08/04/2020";12;90;0;1
"Centro-Oeste";"MT";"09/04/2020";18;108;1;2
"Centro-Oeste";"MT";"10/04/2020";4;112;0;2
"Centro-Oeste";"MT";"11/04/2020";9;121;1;3
"Centro-Oeste";"MT";"12/04/2020";2;123;0;3
"Centro-Oeste";"MT";"13/04/2020";11;134;1;4
"Centro-Oeste";"MT";"14/04/2020";4;138;0;4
"Centro-Oeste";"MT";"15/04/2020";13;151;0;4
"Centro-Oeste";"MT";"16/04/2020";5;156;1;5
"Centro-Oeste";"MT";"17/04/2020";6;162;0;5
"Centro-Oeste";"MT";"18/04/2020";9;171;0;5
"Centro-Oeste";"MT";"19/04/2020";3;174;0;5
"Centro-Oeste";"MT";"20/04/2020";7;181;1;6
"Centro-Oeste";"MT";"21/04/2020";0;181;0;6
"Centro-Oeste";"MT";"22/04/2020";2;183;0;6
"Centro-Oeste";"MT";"23/04/2020";38;221;1;7
"Centro-Oeste";"MT";"24/04/2020";19;240;1;8
"Centro-Oeste";"MT";"25/04/2020";7;247;1;9
"Centro-Oeste";"MT";"26/04/2020";3;250;0;9
"Centro-Oeste";"MT";"27/04/2020";7;257;1;10
"Centro-Oeste";"MT";"28/04/2020";4;261;1;11
"Centro-Oeste";"MT";"29/04/2020";31;292;0;11
"Centro-Oeste";"MT";"30/04/2020";5;297;0;11
"Centro-Oeste";"MT";"01/05/2020";23;320;0;11
"Centro-Oeste";"MT";"02/05/2020";11;331;1;12
"Centro-Oeste";"MT";"03/05/2020";6;337;0;12
"Centro-Oeste";"MT";"04/05/2020";7;344;1;13
"Centro-Oeste";"MT";"05/05/2020";21;365;0;13
"Centro-Oeste";"MT";"06/05/2020";14;379;0;13
"Centro-Oeste";"MT";"07/05/2020";38;417;0;13
"Centro-Oeste";"MT";"08/05/2020";40;457;1;14
"Centro-Oeste";"MT";"09/05/2020";45;502;2;16
"Centro-Oeste";"MT";"10/05/2020";17;519;2;18
"Centro-Oeste";"MT";"11/05/2020";22;541;1;19
"Centro-Oeste";"MT";"12/05/2020";50;591;0;19
"Centro-Oeste";"MT";"13/05/2020";70;661;1;20
"Centro-Oeste";"MT";"14/05/2020";58;719;3;23
"Centro-Oeste";"MT";"15/05/2020";60;779;3;26
"Centro-Oeste";"MT";"16/05/2020";72;851;1;27
"Centro-Oeste";"MT";"17/05/2020";50;901;0;27
"Centro-Oeste";"MT";"18/05/2020";36;937;2;29
"Centro-Oeste";"MT";"19/05/2020";58;995;3;32
"Centro-Oeste";"MT";"20/05/2020";59;1054;0;32
"Centro-Oeste";"MT";"21/05/2020";118;1172;2;34
"Centro-Oeste";"MT";"22/05/2020";48;1220;3;37
"Centro-Oeste";"MT";"23/05/2020";132;1352;0;37
"Centro-Oeste";"MT";"24/05/2020";110;1462;3;40
"Centro-Oeste";"MT";"25/05/2020";38;1500;1;41
"Centro-Oeste";"MT";"26/05/2020";128;1628;2;43
"Centro-Oeste";"MT";"27/05/2020";211;1839;3;46
"Centro-Oeste";"MT";"28/05/2020";112;1951;5;51
"Centro-Oeste";"MT";"29/05/2020";152;2103;5;56
"Centro-Oeste";"MT";"30/05/2020";258;2361;1;57
"Centro-Oeste";"MT";"31/05/2020";68;2429;4;61
"Centro-Oeste";"MT";"01/06/2020";112;2541;5;66
"Centro-Oeste";"MT";"02/06/2020";168;2709;4;70
"Centro-Oeste";"MT";"03/06/2020";139;2848;6;76
"Centro-Oeste";"MT";"04/06/2020";346;3194;6;82
"Centro-Oeste";"GO";"25/02/2020";0;0;0;0
"Centro-Oeste";"GO";"26/02/2020";0;0;0;0
"Centro-Oeste";"GO";"27/02/2020";0;0;0;0
"Centro-Oeste";"GO";"28/02/2020";0;0;0;0
"Centro-Oeste";"GO";"29/02/2020";0;0;0;0
"Centro-Oeste";"GO";"01/03/2020";0;0;0;0
"Centro-Oeste";"GO";"02/03/2020";0;0;0;0
"Centro-Oeste";"GO";"03/03/2020";0;0;0;0
"Centro-Oeste";"GO";"04/03/2020";0;0;0;0
"Centro-Oeste";"GO";"05/03/2020";0;0;0;0
"Centro-Oeste";"GO";"06/03/2020";0;0;0;0
"Centro-Oeste";"GO";"07/03/2020";0;0;0;0
"Centro-Oeste";"GO";"08/03/2020";0;0;0;0
"Centro-Oeste";"GO";"09/03/2020";0;0;0;0
"Centro-Oeste";"GO";"10/03/2020";0;0;0;0
"Centro-Oeste";"GO";"11/03/2020";0;0;0;0
"Centro-Oeste";"GO";"12/03/2020";0;0;0;0
"Centro-Oeste";"GO";"13/03/2020";3;3;0;0
"Centro-Oeste";"GO";"14/03/2020";0;3;0;0
"Centro-Oeste";"GO";"15/03/2020";0;3;0;0
"Centro-Oeste";"GO";"16/03/2020";0;3;0;0
"Centro-Oeste";"GO";"17/03/2020";3;6;0;0
"Centro-Oeste";"GO";"18/03/2020";2;8;0;0
"Centro-Oeste";"GO";"19/03/2020";4;12;0;0
"Centro-Oeste";"GO";"20/03/2020";3;15;0;0
"Centro-Oeste";"GO";"21/03/2020";5;20;0;0
"Centro-Oeste";"GO";"22/03/2020";1;21;0;0
"Centro-Oeste";"GO";"23/03/2020";2;23;0;0
"Centro-Oeste";"GO";"24/03/2020";4;27;0;0
"Centro-Oeste";"GO";"25/03/2020";2;29;0;0
"Centro-Oeste";"GO";"26/03/2020";10;39;1;1
"Centro-Oeste";"GO";"27/03/2020";10;49;0;1
"Centro-Oeste";"GO";"28/03/2020";7;56;0;1
"Centro-Oeste";"GO";"29/03/2020";2;58;0;1
"Centro-Oeste";"GO";"30/03/2020";3;61;0;1
"Centro-Oeste";"GO";"31/03/2020";4;65;0;1
"Centro-Oeste";"GO";"01/04/2020";6;71;0;1
"Centro-Oeste";"GO";"02/04/2020";2;73;0;1
"Centro-Oeste";"GO";"03/04/2020";15;88;1;2
"Centro-Oeste";"GO";"04/04/2020";15;103;0;2
"Centro-Oeste";"GO";"05/04/2020";12;115;1;3
"Centro-Oeste";"GO";"06/04/2020";4;119;2;5
"Centro-Oeste";"GO";"07/04/2020";14;133;0;5
"Centro-Oeste";"GO";"08/04/2020";25;158;2;7
"Centro-Oeste";"GO";"09/04/2020";21;179;0;7
"Centro-Oeste";"GO";"10/04/2020";12;191;1;8
"Centro-Oeste";"GO";"11/04/2020";18;209;2;10
"Centro-Oeste";"GO";"12/04/2020";20;229;4;14
"Centro-Oeste";"GO";"13/04/2020";4;233;1;15
